id	negated	value
54283801	\0	< 185823004 | Finding of skin texture (finding) |
54283802	\0	< 185823004 | Finding of skin texture (finding) |: [0..0] 297947008 | Finding of consistency of skin (finding) | =*
54623553	\0	< 185823004 | Finding of skin texture (finding) |: [0..0] 297947008 | Finding of consistency of skin (finding) | = *
54623555	\0	<410720000 |Pain by sensation quality (finding)|
54623559	\0	<< 363349007 |Malignant tumor of stomach|
54623560	\0	86049000 |Malignant neoplasm, primary (morphologic abnormality)|
54623561	\0	<< 86049000 |Malignant neoplasm, primary (morphologic abnormality)|
54623562	\0	<< 363349007 |Malignant tumor of stomach|
54623563	\0	(<404684003 |Clinical finding (finding)|: [1..1] 363698007 |Finding site (attribute)| = <<39937001 |Skin structure (body structure)|, 363714003 |Interprets (attribute)| = 364530004 |Skin texture (observable entity)|) MINUS ((<<366649008 |Finding of thickness of skin (finding)|) OR (<<297947008 |Finding of consistency of skin (finding)|) OR (185823004 |Finding of skin texture (finding)|) OR (164421006 |On examination - Peeling skin (finding)|))
54623564	\0	<250373003
54623565	\0	((<404684003 |Clinical finding (finding)|: 363698007 |Finding site (attribute)| = <<39937001 |Skin structure (body structure)|, 363714003 |Interprets (attribute)| = 364530004 |Skin texture (observable entity)|) MINUS ((<<366649008 |Finding of thickness of skin (finding)|) OR (<<297947008 |Finding of consistency of skin (finding)|) OR (185823004 |Finding of skin texture (finding)|) OR (164421006 |On examination - Peeling skin (finding)|))) MINUS (<404684003 |Clinical finding (finding)|: 363698007 |Finding site (attribute)|=<<73897004 |Skin structure of face (body structure)|)
54623567	\0	<< 363349007 |Cancer of stomach|
54623568	\0	<< 363349007 | Malignant tumor of stomach (disorder) |
54623569	\0	^441000210103 AND ^51000210100 AND ^481000210105 AND ^121000210100 AND ^50941000210107 AND ^141000210106 AND ^181000210104 AND ^131000210103 AND ^101000210108 AND ^451000210100 AND ^461000210102 AND ^501000210102 AND ^391000210104 AND ^50931000210104 AND ^251000210104 AND ^351000210106 AND ^421000210109 AND ^91000210107 AND ^191000210102 AND ^241000210102 AND ^471000210108 AND ^261000210101 AND ^61000210102 AND ^71000210108 AND ^321000210102
54623570	\0	^321000210102
54623572	\0	^71000210108
54623573	\0	^61000210102
54623574	\0	^261000210101
54623575	\0	^471000210108
54623576	\0	^241000210102
54623577	\0	^191000210102
54623578	\0	^91000210107
54623579	\0	^421000210109
54623580	\0	^351000210106
54623581	\0	^251000210104
54623582	\0	^50931000210104
54623583	\0	^391000210104
54623584	\0	^501000210102
54623585	\0	^461000210102
54623586	\0	^451000210100
54623587	\0	^101000210108
54623588	\0	^131000210103
54623589	\0	^181000210104
54623590	\0	^141000210106
54623591	\0	^50941000210107
54623592	\0	^121000210100
54623593	\0	^481000210105
54623594	\0	^51000210100
54623595	\0	^441000210103
54623596	\0	< 410720000 | Pain by sensation quality (finding) |
55146453	\0	<185823004 |Observation of skin texture|
55146455	\0	< 410720000 | Pain by sensation quality (finding) |
55146456	\0	< 410720000 | Pain by sensation quality (finding) |
55146457		<123037004 |Body structure (body structure)|
55146458		363698007 |Finding site| = *
55146459		< 410720000 |Pain by sensation quality (finding)|: [0..0] 363698007 |Finding site| = *
55146467	\0	<< 781382000 |Malignant neoplasm of colon and/or rectum (disorder)|
55146468	\0	<< 363358000 |Malignant tumor of lung (disorder)|
55146469	\0	<< 363478007 |Malignant tumor of thyroid gland (disorder)|
55146470	\0	<< 254837009 |Malignant neoplasm of breast (disorder)|
55146471	\0	< 410720000 | Pain by sensation quality (finding) |
55146474	\0	< 410720000 |Pain by sensation quality (finding)|: [0..0] 363698007 |Finding site| = *
55146475		< 410720000 |Pain by sensation quality (finding)|: [0..0] 363698007 |Finding site| = *
55146476	\0	< 410720000 |Pain by sensation quality (finding)|
55146477		< 410720000 |Pain by sensation quality (finding)|: [0..0] 363698007 |Finding site| = *
55146478	\0	(< 410720000: [0..0]<< 363698007 | Finding site (attribute) | =*  ) MINUS (225944008 OR 164426001 OR 275895008 OR 299375006 OR 37226004 OR 301424008)
55146479	\0	(< 410720000: [0..0]<< 363698007 | Finding site (attribute) | =*  ) MINUS (225944008 OR 164426001 OR 275895008 OR 299375006 OR 37226004 OR 301424008)
55146480	\0	< 410720000: [0..0]<< 363698007 | Finding site (attribute) | =*
55146482		< 20795001 |Structure of skin region (body structure)|
55146485	\0	< 185823004 | Finding of skin texture (finding) |
55146486	\0	((< 185823004 | Finding of skin texture (finding) |: 363698007 |Finding site (attribute)| = 39937001 |Skin structure (body structure)|)) MINUS (<< 366649008 |Finding of thickness of skin (finding)| OR << 297947008 |Finding of consistency of skin (finding)| OR <<276323006 |Finding of color of skin (finding)|)
55146487	\0	< 185823004 | Finding of skin texture (finding) |: 363698007 |Finding site (attribute)| = 39937001 |Skin structure (body structure)|
55146488	\0	< 185823004 | Finding of skin texture (finding) |
55146489	\0	< 185823004 | Finding of skin texture (finding) |
55146490	\0	((< 185823004 | Finding of skin texture (finding) |: 363698007 |Finding site (attribute)| = 39937001 |Skin structure (body structure)|)) MINUS (<< 366649008 |Finding of thickness of skin (finding)| OR << 297947008 |Finding of consistency of skin (finding)| OR <<276323006 |Finding of color of skin (finding)|)
55146491	\0	((< 185823004 | Finding of skin texture (finding) |: 363698007 |Finding site (attribute)| = 39937001 |Skin structure (body structure)| OR [0..0] 363698007 |Finding site (attribute)| = *)) MINUS (<< 366649008 |Finding of thickness of skin (finding)| OR << 297947008 |Finding of consistency of skin (finding)| OR <<276323006 |Finding of color of skin (finding)|)
55146493	\0	410720000 | Pain by sensation quality (finding) |
55146494	\0	< 410720000 | Pain by sensation quality (finding) |
55856603	\0	<< 254837009 |Malignant neoplasm of breast (disorder)|
55856604	\0	< 185823004 |Finding of skin texture (finding)|
55856606	\0	< 410720000 | Pain by sensation quality (finding) |
55856607	\0	< 410720000 |Pain by sensation quality (finding)|: [0..0] 363698007 |Finding site| = *
55856608	\0	^ 733990004 |Nursing Activities Reference Set (foundation metadata concept)|\n^ 733991000 |Nursing Health Issues Reference Set (foundation metadata concept)|
55856609	\0	^ 733991000 |Nursing Health Issues Reference Set (foundation metadata concept)|
55856610		<709261005 | Assessment of breastfeeding |
55856611	\0	^ 711112009 |ICNP diagnoses simple map reference set (foundation metadata concept)|
55856612	\0	^ 711112009 |ICNP diagnoses simple map reference set (foundation metadata concept)|
55856613	\0	<< 363349007 |Malignant tumor of stomach (disorder)|
55856614	\0	<443961001 | Malignant adenomatous neoplasm (disorder) |
55856615	\0	< 410720000 | Pain by sensation quality (finding) |
55856616		< 410720000 |Pain by sensation quality (finding)|: [0..0] 363698007 |Finding site| = *
55856617	\0	< 410720000 |Pain by sensation quality (finding)|: [0..0] 363698007 |Finding site| = *
55856618	\0	< 410720000 | Pain by sensation quality (finding) |
55856619		< 410720000 |Pain by sensation quality (finding)|: [0..0] 363698007 |Finding site| = *
55856621		<< 363698007|Finding site| = *
55856623	\0	<<404684003 |Clinical finding (finding)|:\n363714003 |Interprets| = <<364530004 |Skin texture|,\n[0..0] 363698007 |Finding site| = (<<123037004 |Body structure| MINUS 39937001 |Skin structure|)
55856624	\0	< 364530004
55856625	\0	< 185823004 | Finding of skin texture (finding) |
55856626	\0	< 410720000 | Pain by sensation quality (finding) |
55856627	\0	< 410720000 |Pain by sensation quality (finding)|: [0..0] 363698007 |Finding site| = *
55856631	\0	< 123037004 |Body structure (body structure)|
55856632	\0	363698007 |Finding site (attribute)|
55856633		< 123037004 |Body structure (body structure)|
55856634	\0	< 20795001 |Structure of skin region (body structure)| ^404684003 |Clinical finding (finding)
55856635		<424827004 | Structure of apocrine sweat gland bearing skin of perianal area |
55856636		<731403007 | Entire apocrine sweat gland bearing skin |
55856637		<<731403007 | Entire apocrine sweat gland bearing skin |
55856638		<<424250002 | Structure of apocrine sweat gland bearing skin of periumbilical area |
55856640		<<367578008 | Skin structure of hypogastric region |
55856641		<<79956003 | Skin structure of umbilical region |
55856642		<419975006 | Skin structure of malleolus |
55856643		<<225944008 | Wound tenderness |
55856644	\0	< 185823004
55856645	\0	< 410720000 | Pain by sensation quality (finding) |
55856646	\0	< 410720000 | Pain by sensation quality (finding) |
55856647		118234003
55856648		91723000
55856649		118234003 = << 91723000
55856650		118234003 = << 91723000
55856651	\0	118234003 = << 91723000
55856652	\0	< 410720000 | Pain by sensation quality (finding) | minus 118234003 = << 91723000
56165003	\0	< 410720000 | Pain by sensation quality (finding) | [0..0]118234003 = << 91723000)
56165004	\0	< 410720000 | Pain by sensation quality (finding) | minus 118234003 = << 91723000
56165005	\0	< 410720000 | Pain by sensation quality (finding) |  minus 118234003
56165006	\0	< 410720000 | Pain by sensation quality (finding) | : 118234003 = << 91723000
56165007	\0	< 410720000 | Pain by sensation quality (finding) | : 363698007 = << 91723000
56165008	\0	< 410720000 | Pain by sensation quality (finding) | : 363698007 = << 91723000
56165009		< 410720000 | Pain by sensation quality (finding) | :  363698007 = << 91723000
56165012	\0	(< 410720000: [0..0]<< 363698007 | Finding site (attribute) | =*  ) MINUS (225944008 OR 164426001 OR 275895008 OR 299375006 OR 37226004 OR 301424008)
56165013	\0	< 410720000 | Pain by sensation quality (finding) |
56165015	\0	<< 185823004 |Finding of skin texture|
56165016	\0	< 185823004 | Finding of skin texture (finding) |
56165017	\0	<< 297947008 |Finding of consistency of skin (finding)|
56165018		<< 297947008 |Finding of consistency of skin (finding)|
56165019	\0	< 410720000
56165020	\0	<405277009 |legitimerad läkare som gör specialiseringstjänstgöring|
56165024	\0	< 20795001 |Structure of skin region (body structure)|
56165025	\0	< 366649008 |Finding of thickness of skin (finding)|
56165026	\0	< 297947008 |Finding of consistency of skin (finding)|
56165027		< 276323006 |Finding of color of skin (finding)|
56165028	\0	< 410720000 | Pain by sensation quality (finding) |: ([0..0] 363698007 |Finding site| = < 91723000 |Anatomical structure|)
56165032	\0	< 410720000 : ([0..0] 363698007 = *)
56165033	\0	< 410720000 : [0..0] 363698007 = *
56165035	\0	< 410720000 | Pain by sensation quality (finding) |: [0..0] 363698007 |Finding site| = < 91723000 |Anatomical structure|
56165036	\0	< 410720000 | Pain by sensation quality (finding) |: [0..0] 363698007 |Finding site| = *
56165037	\0	< 410720000 | Pain by sensation quality (finding) |: [0..0] 363698007 |Finding site| = *
56165038	\0	< 410720000 | Pain by sensation quality (finding) |: [0..0] 363698007 |Finding site| = <91723000 |Anatomical structure|
56165039	\0	< 185823004 Finding of skin texture (finding)
56165040		<<429193009 | Rhytide of forehead |
56165042		<<297948003 | Normal skin consistency |
56165046		<<247430000 | Hard skin |
56165047		<<271815000 | Thick skin |
56165048		<<297948003 | Normal skin consistency |
56165049	\0	< 185823004 |Finding of skin texture (finding)|
56165050		<<275887009 | Scaly scalp |
56165051		<<247434009 | Wrinkled skin |
56359960	\0	< 410720000 : [0..0] 363698007 = *
56359961	\0	< 410720000 : [0..0] 363698007 = > 91723000
56359962	\0	< 410720000 : [0..0] 363698007 = *
56359963		< 410720000 : [0..0] 363698007 = < 91723000
56359965	\0	< 410720000 | Pain by sensation quality (finding) |
56359967	\0	< 410720000 | Pain by sensation quality (finding) |
56359968	\0	< 410720000 | Pain by sensation quality (finding) | :[0..0] 363698007 |Finding site (attribute)| = < 123037004 |Body structure (body structure)|
56359972	\0	< 410720000 | Pain by sensation quality (finding) |
56359978	\0	<<404684003 |Clinical finding (finding)|:\n363714003 |Interprets| = <<364530004 |Skin texture|,\n363698007 |Finding site| = 39937001 |Skin structure|
56359979	\0	(<195967001 |Asthma (disorder)|: 363698007 |Finding site (attribute)| = 89187006 |Airway structure (body structure)|) MINUS (16584951000119101 | Oral steroid-dependent asthma (disorder) | OR 10742121000119104 | Asthma in mother complicating childbirth (disorder) | OR 10692761000119107 | Asthma-chronic obstructive pulmonary disease overlap syndrome (disorder) |)
56359980	\0	<<404684003 |Clinical finding (finding)|:\n363714003 |Interprets| = <<364530004 |Skin texture|,\n[0..0] 363698007 |Finding site| = (<<123037004 |Body structure| MINUS 39937001 |Skin structure|) MINUS (297947008 OR 366649008 OR 274672009 OR 185823004 OR 164421006)
56359985	\0	<<404684003 |Clinical finding (finding)|: 363714003 |Interprets| = <<364530004 |Skin texture|, [0..0] 363698007 |Finding site| = (<<123037004 |Body structure| MINUS 39937001 |Skin structure|)
56359988	\0	<<404684003 |Clinical finding|:\n363698007 |Finding site| = <<80891009 |Heart structure|,\n116676008 |Associated morphology| = <<6574001 |Necrosis|
56359992		<< 123037004 | Body structure (body structure) |
56359993		< 363698007 |Finding site (attribute)|
56359994		< 123037004 |Body structure (body structure)|
56359997	\0	< 185823004 |Finding of skin texture (finding)|
56359998		< 297947008 |Finding of consistency of skin (finding)|
56359999		< 366649008 |Finding of thickness of skin (finding)|
56360000		< 20795001 |Structure of skin region (body structure)|
57702806	\0	< 410720000 | Pain by sensation quality (finding) |
57702807	\0	< 410720000 |Pain by sensation quality (finding)|: [0..0] 363698007 |Finding site| = *
57702808	\0	< 410720000 |Pain by sensation quality (finding)|: [0..0] 363698007 |Finding site| = *
57702810	\0	<185823004 |Finding of skin texture (finding)|
57702811	\0	< 185823004 |Finding of skin texture (finding)|\nMINUS (<<366649008 |Finding of thickness of skin (finding)| or << 297947008 |Finding of consistency of skin (finding)|)
57702817	\0	< 410720000 | Pain by sensation quality (finding) |
57702818		125661000119107 OR  21005005 OR 136571000119109 OR 247361008 OR 16331000
57918903	\0	<<404684003 |Clinical finding|:\n363698007 |Finding site| = <<80891009 |Heart structure|,\n116676008 |Associated morphology| = <<6574001 |Necrosis|
57918904		251061000
57918905		1755008
57918906		251061000
57918907		1755008
57918908	\0	(<<404684003 |Clinical finding|: 363698007 |Finding site| = <<80891009 |Heart structure|, 116676008 |Associated morphology| = <<6574001 |Necrosis|)
57918909	\0	<<404684003 |Clinical finding|: 363698007 |Finding site| = <<80891009 |Heart structure|, 116676008 |Associated morphology| = <<6574001 |Necrosis|
57918913	\0	<<404684003 |Clinical finding|: 363698007 |Finding site| = <<80891009 |Heart structure|, 116676008 |Associated morphology| = <<6574001 |Necrosis|
57918914		1755008
57918915		251061000
57918916	\0	<<404684003 |Clinical finding|:\n363698007 |Finding site| = <<80891009 |Heart structure|,\n116676008 |Associated morphology| = <<6574001 |Necrosis|
57918918		297947008 |Finding of consistency of skin (finding)|
57918919		366649008 |Finding of thickness of skin (finding)|
57918920	\0	< 410720000 | Pain by sensation quality (finding) |
57918924	\0	< 410720000 | Pain by sensation quality (finding) |
57918932	\0	< 106076001 | Skin finding (finding) |
57918940	\0	< 366649008 OR < 297947008 OR < 276323006
57918941	\0	<< 364530004 | Skin texture (observable entity) |
57918943	\0	<<274672009 | Changes in skin texture (finding) |
57918946	\0	<< 274672009 | Changes in skin texture (finding) |
57918948	\0	< 364530004 |Skin texture (observable entity)|
57918949	\0	< 271303006 |Examination of skin (procedure)|
57918950	\0	< 20795001 |Structure of skin region (body structure)|
57918951	\0	< 366649008 |Finding of thickness of skin (finding)|
57918952	\0	< 297947008 |Finding of consistency of skin (finding)|
58253553	\0	< 276323006 |Finding of color of skin (finding)|
58253554	\0	<< 20795001 |Structure of skin region (body structure)|: [0..0]  404684003 |Clinical finding (finding)|\t = *
58253555	\0	(<< 20795001 |Structure of skin region (body structure)|: [0..0] 404684003 |Clinical finding (finding)| = *) MINUS (788202005)
58253556	\0	<< 20795001 |Structure of skin region (body structure)|: [0..0] 404684003 |Clinical finding (finding)| = << 788202005
58253557	\0	<< 20795001 |Structure of skin region (body structure)|: [0..0] 404684003 |Clinical finding (finding)| = *
58253558	\0	< 410720000 | Pain by sensation quality (finding) | :[0..0] 363698007 |Finding site (attribute)| = < 123037004 |Body structure (body structure)|
58253559	\0	< 410720000 | Pain by sensation quality (finding) |
58253560	\0	< 410720000 |Pain by sensation quality (finding)|: [0..0] 363698007 |Finding site| = *
58253561	\0	< 410720000 |Pain by sensation quality (finding)|: [0..0] 363698007 |Finding site| = *
58253562	\0	< 410720000 | Pain by sensation quality (finding) |
58253563	\0	< 410720000 |Pain by sensation quality (finding)|: [0..0] 363698007 |Finding site| = *
58253567	\0	<<185823004
58253568	\0	<<185823004 minus < 366649008
58253569	\0	<<185823004 minus (< 366649008 OR <297947008)
58253570	\0	<<185823004 minus < (366649008 AND <297947008)
58253571	\0	<<185823004 minus (<366649008 AND <297947008)
58253572	\0	<<185823004 minus <366649008
58253573	\0	<<185823004
58253574	\0	<185823004: [0..0] 363698007 |Finding site| = *
58253577	\0	<185823004 |Finding of skin texture (finding)|
58253578	\0	< 185823004 |Finding of skin texture (finding)|
58253580	\0	(< 185823004 |Finding of skin texture (finding)|) minus (366649008 or 297947008 or 276323006)
58253581	\0	< 185823004 |Finding of skin texture (finding)| minus 366649008 and minus  297947008
58253582	\0	< 185823004 minus (366649008 or 297947008 or 276323006)
58253583	\0	(< 185823004: [0..0]<< 363698007 | Finding site (attribute) | =* ) minus (366649008 or 297947008 or 276323006)
58253584	\0	(< 185823004: [0..*]<< 363698007 | Finding site (attribute) | =* ) minus (366649008 or 297947008 or 276323006)
58253585	\0	< 410720000 | Pain by sensation quality (finding) |
58253586	\0	363698007 |Finding site (attribute)| = << 123037004 |Body structure (body structure)|
58253587	\0	< 410720000 | Pain by sensation quality (finding) |
58253588	\0	363698007 |Finding site (attribute)| = << 123037004 |Body structure (body structure)|
58253589		363698007 |Finding site (attribute)| = << 123037004 |Body structure (body structure)|
58253592	\0	< 185823004 |Finding of skin texture (finding)|
58253593	\0	<< 185823004 |Finding of skin texture (finding)|
58253595	\0	< 410720000 | Pain by sensation quality (finding) |
58253598	\0	^6001000202100
58253599	\0	<185823004 |Finding of skin texture (finding)|
58253600	\0	<185823004 |Finding of skin texture (finding)| MINUS (<< 366649008 |Finding of thickness of skin (finding)| or <<297947008 |Finding of consistency of skin (finding)|)
58337403	\0	< 185823004 |Finding of skin texture (finding)|\nMINUS ( << 366649008 |Finding of thickness of skin (finding)| \nOR << 297947008 |Finding of consistency of skin (finding)|\nOR << 248194004 |Wrinkled face (finding)| \nOR << 275887009 |Scaly scalp (finding)| \nOR << 164421006 |On examination - Peeling skin (finding)|)
58337404	\0	< 185823004 |Finding of skin texture (finding)|\nMINUS ( << 366649008 |Finding of thickness of skin (finding)| \nOR << 297947008 |Finding of consistency of skin (finding)|\nOR << 248194004 |Wrinkled face (finding)| \nOR << 275887009 |Scaly scalp (finding)| \nOR << 164421006 |On examination - Peeling skin (finding)|)
58417403	\0	<185823004
58417404		366649008 OR 297947008
58417405		366649008
58417406		297947008
58417407		274672009
58417408		403197009
58417409	\0	< 185823004 | Finding of skin texture (finding) |
58955053	\0	<<12738006 | Brain structure (body structure) |
58955056	\0	<< 50043002 | Disorder of respiratory system (disorder) |
58955057	\0	^ 816080008 |International Patient Summary|
59075803	\0	93870000 |Malignant neoplasm of liver (disorder)|
59075804	\0	235856003 |Disorder of liver (disorder)|
59075805	\0	105997008 |Disorder of biliary tract (disorder)|
59075806	\0	3855007 |Disorder of pancreas (disorder)|
59075807	\0	118822003 |Procedure on liver (procedure)|
59075808	\0	42560003 |Operation on biliary tract (procedure)|
59075809	\0	118825001 |Procedure on pancreas (procedure)|
59075810	\0	473357005 |Diagnostic procedure on pancreas (procedure)|
59075811	\0	30527007 |Diagnostic procedure on liver (procedure)|
59075812	\0	441812009 |Imaging of biliary tract (procedure)|
59075814	\0	<30527007 |Diagnostic procedure on liver (procedure)|
59075815	\0	<473357005 |Diagnostic procedure on pancreas (procedure)|
59075820	\0	<< 442083009 |Anatomical or acquired body structure (body structure)|:\nR 405813007 |Procedure site - Direct (attribute)|=   <113091000 | Magnetic resonance imaging (procedure) |
59075821	\0	<<399912005 | Pressure ulcer (disorder) |
59075822	\0	<<118669005 | Procedure on respiratory system (procedure) |
59075823	\0	<<118669005 | Procedure on respiratory system (procedure) |
59075824	\0	<<183447000 | Admission to respiratory intensive care unit (procedure) |
59075825	\0	<<118669005 | Procedure on respiratory system (procedure) |
59075826	\0	<<183447000 | Admission to respiratory intensive care unit (procedure) |
59075827	\0	<<410205005 | Respiratory care assessment (procedure) |
59075828	\0	<<118669005 | Procedure on respiratory system (procedure) |
59075829	\0	<<183447000 | Admission to respiratory intensive care unit (procedure) |
59075830	\0	<<410205005 | Respiratory care assessment (procedure) |
59075831	\0	<<410207002 | Respiratory care management (procedure) |
59075832	\0	<<118669005 | Procedure on respiratory system (procedure) |
59075833	\0	<<183447000 | Admission to respiratory intensive care unit (procedure) |
59075834	\0	<<410205005 | Respiratory care assessment (procedure) |
59075835	\0	<<410207002 | Respiratory care management (procedure) |
59075836	\0	<<408501008 | Emergency hospital admission for chronic obstructive pulmonary disease (procedure) |
59075837	\0	<<118669005 | Procedure on respiratory system (procedure) |
59075838	\0	<<183447000 | Admission to respiratory intensive care unit (procedure) |
59075839	\0	<<410205005 | Respiratory care assessment (procedure) |
59075840	\0	<<410207002 | Respiratory care management (procedure) |
59075841	\0	<<408501008 | Emergency hospital admission for chronic obstructive pulmonary disease (procedure) |
59075842	\0	<<410198006 | Respiratory function management (regime/therapy) |
59075843	\0	<<118669005 | Procedure on respiratory system (procedure) |
59075844	\0	<<183447000 | Admission to respiratory intensive care unit (procedure) |
59075845	\0	<<410205005 | Respiratory care assessment (procedure) |
59075846	\0	<<410207002 | Respiratory care management (procedure) |
59075847	\0	<<408501008 | Emergency hospital admission for chronic obstructive pulmonary disease (procedure) |
59075848	\0	<<410198006 | Respiratory function management (regime/therapy) |
59075849	\0	<<409523000 | Standard respiratory precautions (procedure) |
59075850	\0	<<118669005 | Procedure on respiratory system (procedure) |
59075851	\0	<<183447000 | Admission to respiratory intensive care unit (procedure) |
59075852	\0	<<410205005 | Respiratory care assessment (procedure) |
59122053	\0	<<410207002 | Respiratory care management (procedure) |
59122054	\0	<<408501008 | Emergency hospital admission for chronic obstructive pulmonary disease (procedure) |
59122055	\0	<<410198006 | Respiratory function management (regime/therapy) |
59122056	\0	<<409523000 | Standard respiratory precautions (procedure) |
59122057	\0	<<183507005 | Non-urgent respiratory admission (procedure) |
59122058	\0	<<118669005 | Procedure on respiratory system (procedure) |
59122059	\0	<<183447000 | Admission to respiratory intensive care unit (procedure) |
59122060	\0	<<410205005 | Respiratory care assessment (procedure) |
59122061	\0	<<410207002 | Respiratory care management (procedure) |
59122062	\0	<<408501008 | Emergency hospital admission for chronic obstructive pulmonary disease (procedure) |
59122063	\0	<<410198006 | Respiratory function management (regime/therapy) |
59122064	\0	<<409523000 | Standard respiratory precautions (procedure) |
59122065	\0	<<183507005 | Non-urgent respiratory admission (procedure) |
59122066	\0	<<363021009 | Complication of respiratory therapy procedure (disorder) |
59122067	\0	<<118669005 | Procedure on respiratory system (procedure) |
59122068	\0	<<183447000 | Admission to respiratory intensive care unit (procedure) |
59122069	\0	<<410205005 | Respiratory care assessment (procedure) |
59122070	\0	<<410207002 | Respiratory care management (procedure) |
59122071	\0	<<408501008 | Emergency hospital admission for chronic obstructive pulmonary disease (procedure) |
59122072	\0	<<410198006 | Respiratory function management (regime/therapy) |
59122073	\0	<<409523000 | Standard respiratory precautions (procedure) |
59122074	\0	<<183507005 | Non-urgent respiratory admission (procedure) |
59122075	\0	<<363021009 | Complication of respiratory therapy procedure (disorder) |
59122076	\0	<<23426006 | Measurement of respiratory function (procedure) |
59122079	\0	412071004 |vete|(substans)\n412068007 |råg|(substans)\n735124003 |korn|(substans)\n418504009 |havre|(substans)\n66871000052103 |speltvete|(substans)\n66861000052107 |khorasanvete|(substans)\n735977009 |havslevande kräftdjur|(substans)\n735972003 |kräfta|(substans)\n227151004 |räkor|(substans)\n227156009 |scampi|(substans)\n736162008 |hummer|(substans)\n736159005 |krabba|(substans)\n102263004 |ägg, ätliga|(substans)\n226915003 |rött kött|(substans)\n226955001 |kycklingkött|(substans)\n735971005 |fisk|(substans)\n762952008 |jordnöt|(substans)\n256355007 |sojabönor|(substans)\n3718001 |komjölk|(substans)\n47703008 |laktos|(substans)\n<<230034002 |nötter och frön|(substans)\n256350002 |mandel|(substans)\n256353000 |hasselnötter|(substans)\n256352005 |valnöt|(substans)\n227493005 |cashewnötter|(substans)\n260189007 |pekannötter|(substans)\n256351003 |paranötter|(substans)\n227512001 |pistagenötter|(substans)\n256326004 |selleri|(substans)\n51905005 |senap|(substans)\n260167008 |sesamfrö|(substans)\n86233005 |svaveldioxid|(substans)\n51963001 |sulfit|(substans)\n<<72511004 |frukt|(substans)\n<<22836000 |grönsak|(substans)\n710179004 |lupinfrö|(substans)\n735002001 |landlevande blötdjur|(substans)\n69371000052101 |snäcka (substans)|\n69381000052104 |snigel (substans)|\n735959004 |havslevande blötdjur|(substans)\n227150003 |musslor|(substans)\n735979007 |åttaarmad bläckfisk| (substans)\n735006003 |tioarmad bläckfisk|(substans)\n726759005 |sepialiknande bläckfisk|(substans)
60063503	\0	<  19829001 |Disorder of lung|  AND <  301867009 |Edema of trunk|
60063504	\0	<  19829001 |Disorder of lung|  OR  <  301867009 |Edema of trunk|
60063505	\0	<<  19829001 |Disorder of lung|  MINUS <<  301867009 |Edema of trunk|
60063506	\0	<< 19829001 |Disorder of lung| MINUS (<< 301867009 |Edema of trunk| OR 12240991000119102)
60063507		<272181003 | Clinical equipment and/or device |
60063508	\0	<<12738006 | Brain structure (body structure) |
60253405	\0	<<1144997007\n<<1144998002\n<<840534001\n<<1119350007\n<<409524006\n<<422181004\n<<449399005 OR\n<<386242000 OR\n<<225368008 OR\n<<409529001 OR\n<<409686004 OR\n<<449390009 OR\n<<122467006 OR\n<<77248004 OR\n<<370832005 OR\n<<361235007 OR\n<<170499009 OR\n<<170500000 OR\n<<40174006 OR\n<<225995005 OR\n<<275827007 OR\n<<38883000 OR\n<<29537000 OR\n<<736762004 OR\n<<409525007 OR\n<<410410006 OR\n<<409522005 OR\n<<409684001 OR\n<<409583003 OR\n<<243791004
60253407	\0	<< 1142182006 OR\n<< 1142181004 OR\n<< 1142180003 OR\n<< 1145003007 OR\n<< 1145035007 OR\n<< 1145034006 OR\n<< 1145026000 OR\n<< 1145028004 OR\n<< 1145031003 OR\n<< 1145023008 OR\n<< 1145033000 OR\n<< 1145030002 OR\n<< 1145022003 OR\n<< 1145032005 OR\n<< 1145029007
60253408	\0	<< 169069000 OR << 399208008 OR << 88628008
60253411	\0	<< 138389411000119105
6256058	\0	<<40733004|Infectious disease(disorder)|
62791704	\0	732935002 | Unit of presentation (unit of presentation) |
62791706	\0	<<363346000
63305353	\0	<< 12105461000119100 |Burn of dorsum of left hand (disorder)|
64041003	\0	< 410720000 | Pain by sensation quality (finding) |
64041004	\0	< 185823004 |Finding of skin texture (finding)|\nMINUS ( << 366649008 |Finding of thickness of skin (finding)| \nOR << 297947008 |Finding of consistency of skin (finding)|\nOR << 248194004 |Wrinkled face (finding)| \nOR << 275887009 |Scaly scalp (finding)| )
64437453	\0	< 410720000 | Pain by sensation quality (finding) |
64437454	\0	< 410720000 | Pain by sensation quality (finding) | : [0..0] 363698007 |Finding site| = << 123037004 |Body structure (body structure)|
64437455	\0	< 185823004 |Finding of skin texture (finding)|
64437456	\0	< 185823004 |Finding of skin texture (finding)| MINUS ( < 297947008 |Finding of consistency of skin (finding)| OR <  366649008 |Finding of thickness of skin (finding)| )
64437459	\0	< 185823004 |Finding of skin texture (finding)| MINUS ( < 297947008 |Finding of consistency of skin (finding)| OR < 366649008 |Finding of thickness of skin (finding)| )
64437460	\0	< 185823004 |Finding of skin texture (finding)|
64437461	\0	(< 185823004 |Finding of skin texture (finding)| MINUS ( << 297947008 |Finding of consistency of skin (finding)| OR << 366649008 |Finding of thickness of skin (finding)| )) : [0..0] 363714003 |Interprets| = << 248167003 |Facial appearance|
64477853	\0	<<105480006 | Refusal of treatment by patient (situation) |
64477854	\0	<410720000
